station_id,ln_nm,stin_nm,source,floor_notation,corroborated,from_floor,to_floor,floor_span,direction,conveyance,conveyance_nm,label
S1_1_0515,1호선,종로3가,move_path,paren,0,B3,B4,1,down,EV,엘리베이터,5호선 환승 엘리베이터
S1_1_0515,1호선,종로3가,move_path,paren,0,B4,B5,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_1_0515,1호선,종로3가,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기]12,13번출구사이"
S1_1_0515,1호선,종로3가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]종각방면6-4
S1_1_0515,1호선,종로3가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]종로5가방면5-1
S1_1_0514,1호선,종각,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_1_0514,1호선,종각,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,종로3가 방면 엘리베이터
S1_1_0514,1호선,종각,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,시청 방면 엘리베이터
S1_1_0514,1호선,종각,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_1_0514,1호선,종각,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]1번출구측
S1_1_0514,1호선,종각,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]3번출구측
S1_1_0514,1호선,종각,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]시청방면4-4
S1_1_0514,1호선,종각,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]종로3가방면6-4
S1_1_0347,1호선,시청,move_path,inline,1,B1,B2,1,down,EV,엘리베이터,3번 출입구 근처 개집표기 통과 후 엘리베이터
S1_1_0347,1호선,시청,move_path,inline,1,B1,B2,1,down,EV,엘리베이터,고객안전실 근처 개집표기 통과 후 엘리베이터
S1_1_0347,1호선,시청,move_path,inline,1,B1,B2,1,down,EV,엘리베이터,개집표기 통과 후 엘리베이터
S1_1_0347,1호선,시청,move_path,,,B2,B2,0,same,PASSAGE,환승통로,환승통로 이동
S1_1_0347,1호선,시청,move_path,inline,0,B2,B3,1,down,EV,엘리베이터,엘리베이터
S1_1_0347,1호선,시청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기]1,2번출구사이"
S1_1_0347,1호선,시청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]서울역방면8-3
S1_1_0347,1호선,시청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]종각방면3-2
S1_1_0296,1호선,서울역,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,1호선 승강장 방향 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,0,B2,1F,2,up,EV,엘리베이터,시청방면 승강장 4-4 부근 승강장 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,0,2F,1F,1,down,EV,엘리베이터,경의중앙선 역사에서 승강장 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,0,B2,1F,2,up,EV,엘리베이터,남영방면 승강장 7-1 부근 승강장 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,0,2F,B3,4,down,EV,엘리베이터,공항철도 엘리베이터
S1_1_0296,1호선,서울역,move_path,paren,0,B3,B7,4,down,EV,엘리베이터,공항철도 공덕 방면 엘리베이터
S1_1_0296,1호선,서울역,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]2번출구측
S1_1_0296,1호선,서울역,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]3번출구측
S1_1_0296,1호선,서울역,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]4번출구측
S1_1_0296,1호선,서울역,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]시청방면5-1
KR_1_0108,1호선,남영,move_path,paren,0,1F,2F,1,up,WCLF,휠체어리프트,승강장 방향 휠체어리프트
KR_1_0447,1호선,용산,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[3호기]1F(노량진역방향승강장4-3앞)3F(전철출입게이트앞)
KR_1_0447,1호선,용산,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[4호기]1F(남영역방향승강장5-1앞)3F(전철출입게이트앞)
KR_1_0114,1호선,노량진,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[1호기]2번출입구에스컬레이터옆
KR_1_0114,1호선,노량진,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]9번출입구계단옆
KR_1_0132,1호선,대방,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](F1)맞이방에서(F2)1번승강장
KR_1_0132,1호선,대방,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[5호기](F1)맞이방에서(F2)4번승강장
KR_1_0132,1호선,대방,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[4호기](F1)맞이방에서(F2)2,3번승강장"
KR_1_0132,1호선,대방,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](F1)맞이방에서(B1)자유통로
KR_1_0132,1호선,대방,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[1호기](F1)외부에서(B1)자유통로
KR_1_0351,1호선,신길,move_path,,,B1,B1,0,same,PASSAGE,환승통로,지하1층 이동 후 환승통로 이용
KR_1_0351,1호선,신길,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](1B)지하환승통로2*3번승강장입구(1F)3번승강장3-4타는곳
KR_1_0351,1호선,신길,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](1B)지하환승통로1번승강장입구(1F)1번승강장3-1타는곳
KR_1_0351,1호선,신길,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](1B)지하환승통로4번승강장입구(1F)4번승강장8-1타는곳
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[5호기](3F)맞이방(1F)용산역방향(기차)승강장
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[12호기](3F)전철맞이방화장실옆(1F)롯데백화점옆
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[7호기](3F)이동통로>맞이방(1F)1,2번출구근처"
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[6호기](3F)맞이방(1F)수원역방향(기차)승강장
KR_1_0420,1호선,영등포,facility_span,,1,3F,B5,7,down,EV,엘리베이터,"[1호기](B5,B4,B3,B2,B1,1F,2F,3F)내부직원이동용"
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[4호기](3F)표내는곳내신도림역방향4번,5번승강장방면(1F)신도림역방향4번,5번승강장"
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[3호기](3F)표내는곳내신도림역방향2번,신길역방향3번승강장방면(1F)신도림역방향2번,신길역방향3번승강장"
KR_1_0420,1호선,영등포,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[2호기](3F)표내는곳내신길역방향1번승강장방면(1F)신길역방향1번승강장
KR_1_0420,1호선,영등포,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용"
KR_1_0420,1호선,영등포,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용"
KR_1_0420,1호선,영등포,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용"
KR_1_0420,1호선,영등포,facility_span,,1,B2,B3,1,down,EV,엘리베이터,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용"
KR_1_0420,1호선,영등포,facility_span,,1,B3,B4,1,down,EV,엘리베이터,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용"
KR_1_0420,1호선,영등포,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[11호기](1F)3번출입구(B1)맞이방
KR_1_0420,1호선,영등포,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[9호기](1F)신도림역방향2번,신길역방향3번승강장(B1)표내는곳내이동통로"
KR_1_0420,1호선,영등포,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[10호기](1F)신길역방향1번승강장(B1)표내는곳내이동통로
KR_1_0420,1호선,영등포,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[8호기](1F)신도림역방향4번,5번승강장(B1)표내는곳내이동통로"
KR_1_0359,1호선,신도림,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,4번 출입구 근처 지상 1층 엘리베이터
KR_1_0359,1호선,신도림,move_path,,,B1,B1,0,same,PASSAGE,환승통로,대림방면 환승통로 이용
KR_1_0359,1호선,신도림,move_path,inline,0,B1,B2,1,down,EV,엘리베이터,4번칸 근처 엘리베이터
KR_1_0359,1호선,신도림,move_path,inline,0,B1,B2,1,down,EV,엘리베이터,2번칸 근처 엘리베이터
KR_1_0359,1호선,신도림,facility_span,,1,3F,B1,3,down,EV,엘리베이터,"[3호기](B1)-지하환승통로3번승강장영등포방면올라가는계단앞위치(1층)-동인천행열차출입문4-2위치(2층)-맞이방역무실,화장실방면"
KR_1_0359,1호선,신도림,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[3호기](B1)- 지하환승통로 3번승강장 영등포방면 올라가는 계단 앞위치
(1층)-동인천행 열차 출입문 4-2위치
(2층)-맞이방 역무실,화장실 방면"
KR_1_0359,1호선,신도림,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1층)-4번출입구계단및에스컬레이터뒤쪽
KR_1_0359,1호선,신도림,facility_span,,1,2F,B2,3,down,EV,엘리베이터,"[1호기](B2)까치산방면열차출입문1-2위치(B1)-1번승강장환승계단안쪽구석에위치(1층)-영등포역가는방면(상행)출입문4-3(2층)-5,6번출입구방면키즈카페앞위치"
KR_1_0359,1호선,신도림,facility_span,,1,2F,B1,2,down,EV,엘리베이터,"[2호기](B1)-지하환승통로2번승강장올라가는계단양쪽사이중앙에위치(1층)-구로역방면/인천,천안방면열차출입문4-3위치(2층)-맞이방자동발매기옆위치"
KR_1_0359,1호선,신도림,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[1호기](B2) 까치산방면 출입문 1-2 위치
(B1) 1번승강장 환승계단 안쪽 구석에 위치
(1F) 영등포역 방면(상행) 출입문 4-3
(2F) 5,6번출입구 키즈카페 앞 위치"
KR_1_0069,1호선,구로,move_path,paren,1,1F,3F,2,up,EV,엘리베이터,1번 출입구 옆 엘리베이터
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,신도림 방면(1번승강장) 엘리베이터(3호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,신도림 방면(2번승강장) 엘리베이터(4호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,가산디지털단지 방면 엘리베이터(4호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,인천 방면 엘리베이터(5호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,영등포 방면 엘리베이터(5호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,용산(특급/급행) 방면 엘리베이터(6호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,구로시발 방면 엘리베이터(6호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,동인천(특급/급행) 방면 엘리베이터(7호기)
KR_1_0069,1호선,구로,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,광명(셔틀)KTX 방면 엘리베이터(7호기)
KR_1_0069,1호선,구로,move_path,paren,1,1F,3F,2,up,EV,엘리베이터,3번 출입구 옆 엘리베이터
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[7호기]환승통로8,9번승강장"
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[6호기]환승통로6,7번승강장"
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[5호기]환승통로4,5번승강장"
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[4호기]환승통로2,3번승강장"
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[3호기]환승통로1번승강장
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[2호기]3번출입구옆
KR_1_0069,1호선,구로,facility_span,,1,3F,1F,2,down,EV,엘리베이터,[1호기]1번출구옆
KR_1_0077,1호선,구일,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기](1F)2번출입구,맞이방,구로방면승강장(1번홈)앞(2F)인천방면승강장(4번홈),중선방향(2,3번홈)"
KR_1_0077,1호선,구일,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[2호기](1F)구로,인천방면승강장(2,3번홈)(2F)연결통로,구로방면승강장(1번홈),인천방면승강장(4번홈),2번출구방면"
KR_1_0077,1호선,구일,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[3호기](1F)인천방면승강장(4번홈),1번출구방면(2F)연결통로,구로방면승강장(1번홈),2번출구방면"
KR_1_0026,1호선,개봉,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](2F)구일방향표내는곳내부(1F)상행승강장5-2
KR_1_0026,1호선,개봉,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](2F)오류동방향표내는곳내부(1F)하행승강장6-2
KR_1_0026,1호선,개봉,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기](2F)맞이방(1F)1번출입구옆
KR_1_0026,1호선,개봉,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기](2F)맞이방(1F)2번출입구옆
KR_1_0427,1호선,오류동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](1F)개봉방향5-1출입문앞(2F)맞이방표내는곳안
KR_1_0427,1호선,오류동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1F)온수방향6-2출입문앞(2F)맞이방표내는곳안
KR_1_0427,1호선,오류동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기](1F)1번출입구옆(2F)이동통로
KR_1_0427,1호선,오류동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기](1F)3번출입구옆(2F)이동통로
KR_1_0435,1호선,온수,move_path,inline,1,2F,1F,1,down,EV,엘리베이터,1번 출입구 근처 엘리베이터
KR_1_0435,1호선,온수,move_path,inline,1,2F,1F,1,down,EV,엘리베이터,7번8번 출입구 근처 엘리베이터
KR_1_0435,1호선,온수,move_path,inline,1,2F,1F,1,down,EV,엘리베이터,3번칸 근처 엘리베이터 이용 지상2층 이동
KR_1_0435,1호선,온수,move_path,inline,0,1F,B1,1,down,EV,엘리베이터,지상1층 3번출입구 근처 엘리베이터
KR_1_0435,1호선,온수,move_path,inline,0,B1,B2,1,down,EV,엘리베이터,개집표기 안쪽 까치울 방면 엘리베이터
KR_1_0435,1호선,온수,move_path,inline,1,2F,1F,1,down,EV,엘리베이터,7번칸 근처 엘리베이터 이용 지상2층 이동
KR_1_0435,1호선,온수,move_path,inline,0,B1,B2,1,down,EV,엘리베이터,개집표기 안쪽 천왕 방면 엘리베이터
KR_1_0435,1호선,온수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기](1F)1,3번출입구사이엘리베이터,1,3번출입구사이"
KR_1_0435,1호선,온수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[4호기](1F)역곡역방향승강장7-3출입문앞,서울방향인천계단"
KR_1_0435,1호선,온수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[3호기](1F)오류동역방향승강장3-3출입문앞,서울방향서울계단"
KR_1_0435,1호선,온수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[2호기](1F)7,8번출입구사이엘리베이터,역무실옆"
KR_1_0414,1호선,역곡,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](1F)온수역방향승강장6-4옆(2F)표내는곳내계단옆
KR_1_0414,1호선,역곡,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1F)2번출입구옆(2F)고객맞이방근처
KR_1_0414,1호선,역곡,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기](1F)소사역방향승강장4-4옆(2F)표내는곳내계단옆
KR_1_0414,1호선,역곡,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기](1F)2번출입구옆(2F)고객맞이방앞
KR_1_0323,1호선,소사,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[3호기](2F)1번출구계단옆(3F)소사역지구대방향보행로
KR_1_0323,1호선,소사,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기](2F)고객맞이방표내는곳옆(3F)부천역방향승강장5-2출입문앞
KR_1_0323,1호선,소사,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기](2F)고객맞이방역무실옆(3F)역곡역방향승강장6-3출입문앞
KR_1_0246,1호선,부천,facility_span,,1,3F,B1,3,down,EV,엘리베이터,[2호기](B1)부천역지하서부표내는곳앞(1F)중동역방향승강장3-4출입문앞(3F)부천역맞이방
KR_1_0246,1호선,부천,facility_span,,1,3F,B1,3,down,EV,엘리베이터,[1호기](B1)부천역지하서부표내는곳앞(1F)소사역방향승강장8-1출입문앞(3F)부천역맞이방
KR_1_0246,1호선,부천,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[2호기](B1)부천역 지하 서부 표내는 곳 앞
 (1F) 중동역 방향 승강장 3-4 출입문 앞
(3F)부천역 맞이방"
KR_1_0246,1호선,부천,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기](B1)부천역 지하 서부 표내는 곳 앞 
(1F) 소사역 방향 승강장 8-1 출입문 앞
(3F)부천역 맞이방"
KR_1_0246,1호선,부천,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)부천역지하동부표내는곳앞(1F)중동역방향승강장9-4출입문앞
KR_1_0246,1호선,부천,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)부천역지하동부표내는곳앞(1F)소사역방향승강장2-1출입문앞
KR_1_0526,1호선,중동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](1F)하행승강장3-4(2F)인천방면게이트
KR_1_0526,1호선,중동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1F)상행승강장8-1(2F)인천방면게이트
KR_1_0526,1호선,중동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기](1F)1번출구남광장(2F)대합실
KR_1_0526,1호선,중동,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기](1F)2번출구북광장(2F)대합실
KR_1_0327,1호선,송내,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[5호기](1F)3번출입구근처(2F)버스환승센터A정류장근처
KR_1_0327,1호선,송내,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1F)2번출입구근처(2F)맞이방버스환승센터출입구
KR_1_0327,1호선,송내,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[3호기](1F)중동역방향승강장4-2출입문앞(2F)맞이방,중동역방향표내는곳안쪽"
KR_1_0327,1호선,송내,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[2호기](1F)부개역방향승강장7-3출입문앞(2F)맞이방,중동역방향표내는곳안쪽"
KR_1_0327,1호선,송내,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기](1F)1번출입구근처(2F)맞이방,자유통로"
KR_1_0244,1호선,부개,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](1F)1번출입구근처(F2)맞이방화장실옆
