are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,step_no,step_text
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,2,5,5) 녹양방면 승강장
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,3,1,1) 3번 출입구
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,3,2,2) 개집표기 통과
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,3,3,3) 녹양방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,3,4,4) 녹양방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,3,5,5) 녹양방면 승강장
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,4,1,1) 1번 출입구
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,4,2,2) 개집표기 통과
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,4,3,3) 의정부방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,4,4,4) 의정부방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,4,5,5) 의정부방면 승강장
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,5,1,1) 2번 출입구
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,5,2,2) 개집표기 통과
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,5,3,3) 의정부방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,5,4,4) 의정부방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,5,5,5) 의정부방면 승강장
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,6,1,1) 3번 출입구
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,6,2,2) 개집표기 통과
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,6,3,3) 의정부방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,6,4,4) 의정부방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0002,가능,1,출입구-승강장,6,5,5) 의정부방면 승강장
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,4,4) 가능 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,5,5) (1F) 가능 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,4,4) 회룡 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,5,5) (1F) 회룡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,4,4) 가능 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,5,5) (1F) 가능 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,4,4) 회룡 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,5,5) (1F) 회룡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,4,4) 가능 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,5,5) (1F) 가능 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,5,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,4,4) 회룡 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,5,5) (1F) 회룡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,6,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,1,1) (1F) 6번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,4,4) 가능 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,5,5) (1F) 가능 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,7,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,1,1) (1F) 6번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,4,4) 회룡 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,5,5) (1F) 회룡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,8,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,1,1) (1F) 7번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,4,4) 가능 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,5,5) (1F) 가능 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,9,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,1,1) (1F) 7번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,2,2) (3F) 대합실로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,4,4) 회룡 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,5,5) (1F) 회룡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0470,의정부,1,출입구-승강장,10,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,4,4) 의정부 방면 엘리베이터(2호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,5,5) (1F) 의정부 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,4,4) 망월사 방면 엘리베이터(1호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,5,5) (1F) 망월사 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,1,1) (1F) 2번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,4,4) 의정부 방면 엘리베이터(2호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,5,5) (1F) 의정부 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,1,1) (1F) 2번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,4,4) 망월사 방면 엘리베이터(1호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,5,5) (1F) 망월사 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,4,4) 의정부 방면 엘리베이터(2호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,5,5) (1F) 의정부 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,5,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,2,2) (2F) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,3,3) 표 내는곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,4,4) 망월사 방면 엘리베이터(1호기) 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,5,5) (1F) 망월사 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,6,6,6) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,1,1) (1F) 5번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,2,2) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,3,3) 표 내는 곳 통과
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,4,4) 대합실 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,5,5) (2F) 의정부 방면 엘리베이터 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,6,6) 의정부 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,7,7) (1F) 의정부 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,7,8,8) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,8,1,1) (1F) 5번 출입구 옆 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,8,2,2) 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,8,3,3) 표 내는 곳 통과 후 망월사 방면 승강장 으로 이동
01,수도권,KR,1,1호선,0606,회룡,1,출입구-승강장,8,4,4) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,1,1) (F1)1호선 의정부 방면 승강장 하차
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,2,2) 1호선 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,3,3) (2F) 1호선 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,4,4) 표 내는 곳 옆 환승통로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,5,5) 표 내는 곳 통과
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,6,6) 의정부 발곡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,1,7,7) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,1,1) (F1)1호선 의정부 방면 승강장 하차
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,2,2) 1호선 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,3,3) (2F) 1호선 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,4,4) 표 내는 곳 옆 환승통로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,5,5) 표 내는 곳 통과
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,6,6) 의정부 발곡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,7,7) 의정부 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,8,8) 의정부 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,9,9) 의정부 범골 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,10,10) (3F) 의정부 범골 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,2,11,11) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,1,1) (F1)1호선 망월사 방면 승강장 하차
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,2,2) 1호선 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,3,3) (2F) 1호선 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,4,4) 표 내는 곳 옆 환승통로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,5,5) 표 내는 곳 통과
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,6,6) 의정부 발곡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,3,7,7) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,1,1) (F1)1호선 망월사 방면 승강장 하차
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,2,2) 1호선 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,3,3) (2F) 1호선 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,4,4) 표 내는 곳 옆 환승통로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,5,5) 표 내는 곳 통과
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,6,6) 의정부 발곡 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,7,7) 의정부 대합실 방향 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,8,8) 의정부 대합실 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,9,9) 의정부 범골 방면 엘리베이터 탑승
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,10,10) (3F) 의정부 범골 방면 승강장으로 이동
01,수도권,KR,1,1호선,0606,회룡,3,환승,4,11,11) 승차 (휠체어칸)
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,1,1,1) 1번 출입구
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,1,2,2) 표 내는곳 통과
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,1,3,3) 회룡방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,1,4,4) 회룡방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,1,5,5) 회룡방면 승강장
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,2,1,1) 2번 출입구
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,2,2,2) 표 내는곳 통과
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,2,3,3) 회룡방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,2,4,4) 회룡방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,2,5,5) 회룡방면 승강장
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,3,1,1) 1번 출입구
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,3,2,2) 표 내는곳 통과
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,3,3,3) 도봉산방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,3,4,4) 도봉산방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,3,5,5) 도봉산방면 승강장
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,4,1,1) 2번 출입구
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,4,2,2) 표 내는곳 통과
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,4,3,3) 도봉산방면 지상1층 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,4,4,4) 도봉산방면 지상2층 승강장 엘리베이터
01,수도권,KR,1,1호선,0190,망월사,1,출입구-승강장,4,5,5) 도봉산방면 승강장
01,수도권,KR,1,1호선,0146,도봉산,3,환승,1,1,1) 7호선 환승통로 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,1,2,2) 지상 1층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,1,3,3) 수락산 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,1,4,4) 지상 2층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,1,5,5) 승강장 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,2,1,1) 7호선 환승통로 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,2,2,2) 지상 1층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,2,3,3) 장암 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,2,4,4) 지상 2층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,2,5,5) 승강장 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,3,1,1) 7호선 환승통로 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,3,2,2) 지상 1층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,3,3,3) 수락산 방면 휠체어리프트로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,3,4,4) 지상 2층으로 이동
01,수도권,KR,1,1호선,0146,도봉산,3,환승,3,5,5) 승강장 이동
